,TERM,IDF
73184,ناقابل,8.035710596884158
73185,آزاده,5.4967367258258815
73186,منظورمذاکره,9.134322885552267
73187,اتومبیل‌ها,6.7364276127538965
73188,بردارید,6.426272684450057
73189,فرهی,6.937098308216047
73190,حالتی,5.47076123942262
73191,دخترشان,6.937098308216047
73192,عمله,9.134322885552267
73193,تغییرساعت,9.134322885552267
73194,تضمین‌ها,8.441175704992322
73195,فاکتورهای,5.700335681067121
73196,مستمر,3.9525393352601816
73197,عنادی,9.134322885552267
73198,کاسته,6.301109541496051
73199,متصدی,6.649416235764266
73200,ماجراهاست,8.035710596884158
73201,ازسوی,5.396653267268898
73202,وزیرنفت,7.054881343872431
73203,دستوراتی,7.342563416324212
73204,آرام‌تری,9.134322885552267
73205,اجاق‌ها,9.134322885552267
73206,بید,6.649416235764266
73207,دردسرساز,6.649416235764266
73208,فرستاده_شوند,9.134322885552267
73209,آبزیانی,8.035710596884158
73210,غیرواقع,6.937098308216047
73211,۷۲۵,8.441175704992322
73212,سایکز,9.134322885552267
73213,جنگلداری,8.035710596884158
73214,اصل‌ها,9.134322885552267
73215,ایروین,9.134322885552267
73216,تکفیری‌ها,8.035710596884158
73217,تعقل,6.831737792558221
73218,دخترانی,6.56937352809073
73219,ازاتوبوس‌های,9.134322885552267
73220,فدایی,6.495265555937008
73221,mudflap,9.134322885552267
73222,۸۹۷,9.134322885552267
73223,فرع,7.054881343872431
73224,مریکا,8.035710596884158
73225,غیرمجرم,9.134322885552267
73226,گاوها,7.748028524432376
73227,۲۵۷,7.524884973118167
73228,همسونگری,9.134322885552267
73229,گویای,5.327660395781947
73230,روتکس,9.134322885552267
73231,بلاگرها,9.134322885552267
73232,بنده‌های,9.134322885552267
73233,بزنی,6.7364276127538965
73234,مستعمل,6.7364276127538965
73235,فروس,9.134322885552267
73236,برادرشوهرش,9.134322885552267
73237,فرماندهی,4.509350072267996
73238,بلترانس,9.134322885552267
73239,ترک‌های,7.748028524432376
73240,گیا,8.441175704992322
73241,عطاران,7.054881343872431
73242,فحشا,7.188412736496954
73243,المعانی,9.134322885552267
73244,aberdee,9.134322885552267
73245,پروژه‌ای,5.4967367258258815
73246,ستدهای۴٫۵,9.134322885552267
73247,استکی,9.134322885552267
73248,h,7.188412736496954
73249,بیوشیمیای,9.134322885552267
73250,معتکف‎/,9.134322885552267
73251,نشرمان,9.134322885552267
73252,آجی,8.441175704992322
73253,عبدالعزیزو,9.134322885552267
73254,ابری,6.243951127656103
73255,شیوایی-,9.134322885552267
73256,سامان-,9.134322885552267
73257,تقیه,8.441175704992322
73258,غیرانتفاعی-,9.134322885552267
73259,تعطیلی‌های,9.134322885552267
73260,وژان,9.134322885552267
73261,رایت,6.043280432193951
73262,رفتن‌ها,9.134322885552267
73263,کوتاهش,7.748028524432376
73264,تادیبی,9.134322885552267
73265,سازندگی,5.222299880124121
73266,چادرهای,6.649416235764266
73267,فنرهای,9.134322885552267
73268,وادارکردن,9.134322885552267
73269,دروینای,9.134322885552267
73270,ذیقیمت,9.134322885552267
73271,هنری‌های,9.134322885552267
73272,گنجشک,7.342563416324212
73273,مقتضای,7.054881343872431
73274,غربی,3.0988414530275104
73275,هابور,9.134322885552267
73276,یازیدن,8.035710596884158
73277,کیاسالار,9.134322885552267
73278,می‌آ,9.134322885552267
73279,کنندمریم,9.134322885552267
73280,کتیبه,7.188412736496954
73281,یادبودی,8.035710596884158
73282,کوکوک,9.134322885552267
73283,وپارک,9.134322885552267
73284,هرچیز,6.649416235764266
73285,آسپارتام,8.441175704992322
73286,راهب,7.524884973118167
73287,خالدبن,9.134322885552267
73288,بانمکی,9.134322885552267
73289,مری,6.089800447828844
73290,مبارکهسود,9.134322885552267
73291,فرمولهای,9.134322885552267
73292,امیدترین,9.134322885552267
73293,کسانیست,9.134322885552267
73294,گروگانهای,8.441175704992322
73295,دیزالو,9.134322885552267
73296,تضعیف,4.480362535394743
73297,costa,9.134322885552267
73298,آزادم,9.134322885552267
73299,بزهکاری‌ها,9.134322885552267
73300,spatiale,9.134322885552267
73301,جهانش,9.134322885552267
73302,خداکرمی,8.035710596884158
73303,تونوپا,9.134322885552267
73304,مارگزیدگی,9.134322885552267
73305,مجذور,8.441175704992322
73306,مخاچکالا,9.134322885552267
73307,سرحنایی,9.134322885552267
73308,قاموسی,9.134322885552267
73309,۶عضو,9.134322885552267
73310,برگزاری,2.1496065654340013
73311,نبرده_است,7.748028524432376
73312,فروریختیم,9.134322885552267
73313,حفظش,9.134322885552267
73314,وابستگی,4.363638261086602
73315,۴میلیون,6.3617341633124855
73316,پایتختی,6.7364276127538965
73317,عکاسان,5.9988286696231174
73318,فیلارمونی,9.134322885552267
73319,حکمران,9.134322885552267
73320,می‌درخشید,8.035710596884158
73321,ازنکات,9.134322885552267
73322,کرده‌های,8.035710596884158
73323,ساندنس,8.441175704992322
73324,پویکولوزیس,9.134322885552267
73325,درایو‌های,9.134322885552267
73326,موزونی,9.134322885552267
73327,دینی,3.4009816086545213
73328,گنگ,6.7364276127538965
73329,دیاستولیک,9.134322885552267
73330,می‌ایستم,8.035710596884158
73331,hairy,9.134322885552267
73332,modafinil,9.134322885552267
73333,پیکربندی‌های,9.134322885552267
73334,آردن,9.134322885552267
73335,راعی,7.054881343872431
73336,jd-۲,9.134322885552267
73337,ابرنواختری,8.441175704992322
73338,برمشهود,9.134322885552267
73339,صبحدل,9.134322885552267
73340,پرستو‌های,9.134322885552267
73341,ذوالقدر‎/,9.134322885552267
73342,۶۶۲۱۸۵۶۸,8.035710596884158
73343,بارفوئد,9.134322885552267
73344,نامیراست,9.134322885552267
73345,موهایم,7.748028524432376
73346,wma,9.134322885552267
73347,اخیرخود,9.134322885552267
73348,آکیرا,8.441175704992322
73349,ضعف,3.4783310747324143
73350,۳۶۱,8.035710596884158
73351,اطلاعتان,9.134322885552267
73352,وسقط,9.134322885552267
73353,محدودیت‌های,4.424792684239932
73354,سtپری,9.134322885552267
73355,هالیوود,4.959935615656629
73356,سربرد,9.134322885552267
73357,آن۵,9.134322885552267
73358,احساسی,4.9002163809550074
73359,دوچرخه,5.44544343143833
73360,متردر,9.134322885552267
73361,نشسته‌ایم,7.054881343872431
73362,برگردند,6.831737792558221
73363,الواحد,9.134322885552267
73364,آدریاتیک,9.134322885552267
73365,حسینیه‌های,8.441175704992322
73366,راستاست,6.937098308216047
73367,مدارگرد‌های,9.134322885552267
73368,خداگونه,9.134322885552267
73369,کردنتان,9.134322885552267
73370,اختلا,7.748028524432376
73371,زبانه‌اند,9.134322885552267
73372,۱۲۱۴۷۳۵,9.134322885552267
73373,زیستمندان,8.441175704992322
73374,۹۹۸,9.134322885552267
73375,تیره‌ای,7.524884973118167
73376,آوازخوانی,8.441175704992322
73377,اساس‌تر,9.134322885552267
73378,امتنان,9.134322885552267
73379,ازطرح,8.441175704992322
73380,دیجیتالی,5.327660395781947
73381,اعطای,3.9525393352601816
73382,وجگر,9.134322885552267
73383,رودررو,6.7364276127538965
73384,لژیونر,9.134322885552267
73385,دهانمان,9.134322885552267
73386,پدرانش,9.134322885552267
73387,درکتاب,8.035710596884158
73388,مستعمرات,8.441175704992322
73389,آمیزتر,8.441175704992322
73390,امن‌ترین,8.441175704992322
73391,ژپنجم,9.134322885552267
73392,ناتوانیم,9.134322885552267
73393,برگشته‌اند,7.524884973118167
73394,متراکم,5.802118375377063
73395,رقیه,7.524884973118167
73396,xp,7.342563416324212
73397,خیاطان,9.134322885552267
73398,گوهایی,8.441175704992322
73399,آسفالته,8.441175704992322
73400,۱۴/۱/۸۶,9.134322885552267
73401,هرکیلو,8.035710596884158
73402,آلپ,7.342563416324212
73403,ریتر,8.441175704992322
73404,نجارکه,9.134322885552267
73405,صباشهر,7.524884973118167
73406,خشکشویی‌ها,9.134322885552267
73407,آبرفتی,9.134322885552267
73408,اسرائیلی‌های,8.441175704992322
73409,روانشناسی,4.885827643502908
73410,سیابیشه,9.134322885552267
73411,درقرارداد‌های,9.134322885552267
73412,افرازان,9.134322885552267
73413,نمی‌هند,9.134322885552267
73414,یافته-,9.134322885552267
73415,آنهاکارخانه,9.134322885552267
73416,بدبخت‌تر,9.134322885552267
73417,ویتامینه,9.134322885552267
73418,اجراها,6.301109541496051
73419,بوروکراسی,6.3617341633124855
73420,التمهید,9.134322885552267
73421,شمارزیادی,9.134322885552267
73422,تالادگا,9.134322885552267
73423,لبنان,3.7636848574246042
73424,فشارعلیه,9.134322885552267
73425,سوزترین,9.134322885552267
73426,رسمیتی,9.134322885552267
73427,رسمی‌تر,8.441175704992322
73428,آبشن‌های,9.134322885552267
73429,جذابترین,9.134322885552267
73430,واجب‌تر,7.748028524432376
73431,نستوه,9.134322885552267
73432,هوشیارانه‌ترین,8.441175704992322
73433,بربستن,9.134322885552267
73434,بیروت,5.305681489063172
73435,۱۹:۰۰,9.134322885552267
73436,نیوارلئانز,9.134322885552267
73437,۵۵۲۰,9.134322885552267
73438,الضلال,9.134322885552267
73439,تجمع‌ها,7.342563416324212
73440,ازعرضه,9.134322885552267
73441,ضحاک,7.748028524432376
73442,خرابی‌های,7.342563416324212
73443,آرامی‌های,8.035710596884158
73444,زیرک‌ترین,9.134322885552267
73445,دستمزدها,5.9988286696231174
73446,استیلت,9.134322885552267
73447,ادیدا,9.134322885552267
73448,تقید,7.748028524432376
73449,ترازنامه‌های,9.134322885552267
73450,سپرهایی,9.134322885552267
73451,شکسته_شده_است,9.134322885552267
73452,زمانبندی,5.956269055204321
73453,لاتیشیا,9.134322885552267
73454,edu,7.524884973118167
73455,ارکسترسمفونی,9.134322885552267
73456,سینگر,8.441175704992322
73457,رب,6.937098308216047
73458,استعدادسنجی,9.134322885552267
73459,اصولگرایی,6.301109541496051
73460,basi,9.134322885552267
73461,روستای,4.549355406881695
73462,قلویم,9.134322885552267
73463,اریتروپویتین,9.134322885552267
73464,پژاند,8.035710596884158
73465,خواهند_گشت,7.748028524432376
73466,نامشخص‌تر,9.134322885552267
73467,بپیماییم,8.441175704992322
73468,خلفای,6.495265555937008
73469,نقیضی,8.441175704992322
73470,*نخستین,9.134322885552267
73471,پذیرفته_خواهند_شد,8.441175704992322
73472,اسکیموهای,9.134322885552267
73473,egoya,9.134322885552267
73474,استعدادها,5.4967367258258815
73475,زنیم,9.134322885552267
73476,بریگهام,9.134322885552267
73477,محترمانه,7.188412736496954
73478,عالی‌تر,8.035710596884158
73479,استفانی,9.134322885552267
73480,قاموس,7.748028524432376
73481,انهدام‌تر,9.134322885552267
73482,شبستری,7.748028524432376
73483,البرز,5.305681489063172
73484,دلبندش,7.748028524432376
73485,دیگو,8.035710596884158
73486,آسیفا,7.748028524432376
73487,آنارشیسم,8.035710596884158
73488,پاگذاشتن,9.134322885552267
73489,دلدار-,9.134322885552267
73490,می‌ژدهند,7.054881343872431
73491,حفره‌ها,7.524884973118167
73492,آغازش,7.748028524432376
73493,صاحبخانه‌اند,9.134322885552267
73494,مذکوردرپی,9.134322885552267
73495,ژوری,8.441175704992322
73496,۸۰۰۰,6.937098308216047
73497,قارچی,7.054881343872431
73498,متعامد,9.134322885552267
73499,۱۷۰,5.183079166970839
73500,لحاظ,2.4970648542678098
73501,ورتر,9.134322885552267
73502,هونزویتس,9.134322885552267
73503,ارابه‌ام,9.134322885552267
73504,ازپزشکی,9.134322885552267
73505,وپاکستانی,9.134322885552267
73506,نابلوس,9.134322885552267
73507,اجراء,8.441175704992322
73508,بازالتی,9.134322885552267
73509,بوسی,8.441175704992322
73510,روبروییم,7.342563416324212
73511,گوناگونش,8.035710596884158
73512,۶۶۸۹,9.134322885552267
73513,ضدموشک‌های,9.134322885552267
73514,محکم‌تری,8.035710596884158
73515,هنرورزی,9.134322885552267
73516,مجرب,5.700335681067121
73517,۱۳/۸,9.134322885552267
73518,وضعی,6.138590611998276
73519,زاست,6.3617341633124855
73520,مهم‌تر,4.6456865158201275
73521,۵۱۹,8.035710596884158
73522,پیرزنی,7.524884973118167
73523,۲۱۰,5.7670270555657925
73524,درصدهای,6.831737792558221
73525,گویاست,9.134322885552267
73526,ناراضی‌های,9.134322885552267
73527,وحشتی,7.748028524432376
73528,تصدیهای,9.134322885552267
73529,گیلرمو,7.342563416324212
73530,دیونیزوسی,9.134322885552267
73531,غفاریان,7.188412736496954
73532,بونیاراتکلین,9.134322885552267
73533,عتبات,6.56937352809073
73534,اشعه,5.523404972908042
73535,نوحه,6.089800447828844
73536,ولادیمیرپوتین,8.441175704992322
73537,۳‎/,7.748028524432376
73538,بازوتان,9.134322885552267
73539,نزدیکمان,9.134322885552267
73540,کبک,7.054881343872431
73541,بخیل,9.134322885552267
73542,دودکش‌ها,8.035710596884158
73543,ازسانتریفیوژها,9.134322885552267
73544,تجاربش,8.441175704992322
73545,صحبتهای,7.342563416324212
73546,اجتهادهای,9.134322885552267
73547,دیپ,9.134322885552267
73548,دینکم,9.134322885552267
73549,سوگنامه,9.134322885552267
73550,کبیر,5.7670270555657925
73551,ناگزیریم,7.188412736496954
73552,دادنشان,9.134322885552267
73553,بشاره,8.441175704992322
73554,تاثیرگذاری,5.523404972908042
73555,همچون,2.876655297669628
73556,ابزارها,5.8762263475307845
73557,دیدیدم,9.134322885552267
73558,القاپذیری,9.134322885552267
73559,گزنده‌ای,8.035710596884158
73560,پراگماتیک,8.441175704992322
73561,هژمونیکی,9.134322885552267
73562,turertoys,9.134322885552267
73563,نوارساحلی,9.134322885552267
73564,پایکوبی,7.524884973118167
73565,پرسپولیسی,9.134322885552267
73566,ببرش,9.134322885552267
73567,سیدحمید,7.188412736496954
73568,باش,5.056785441646547
73569,لعبت,9.134322885552267
73570,زندانبانان,9.134322885552267
73571,دهناد,9.134322885552267
73572,اسرائیل‌ها,9.134322885552267
73573,ایرادترین,9.134322885552267
73574,ویتامینی,7.748028524432376
73575,پولسن,9.134322885552267
73576,آزمایش,3.6919051750304734
73577,نمی‌توانستی,9.134322885552267
73578,شهریمرکز,9.134322885552267
73579,آوازخوان,8.441175704992322
73580,میرشکاک,9.134322885552267
73581,برفک,8.441175704992322
73582,نخواهید_برد,9.134322885552267
73583,۱بهمن,9.134322885552267
73584,وابعاد,9.134322885552267
73585,فضاها,5.915447060684066
73586,جاده,3.882049457505637
73587,پرچم‌ها,9.134322885552267
73588,ماموگرام,9.134322885552267
73589,جانکاه‌تر,9.134322885552267
73590,گرفته_شده_بودند,8.035710596884158
73591,العاده‌اند,8.441175704992322
73592,رشدآفرین,9.134322885552267
73593,امشببه,9.134322885552267
73594,محمدحسنی,9.134322885552267
73595,ژئواستراتژیک,8.441175704992322
73596,شعائراسلامی,9.134322885552267
73597,تأثیرپذیر,8.441175704992322
73598,۰۴۲/۰,9.134322885552267
73599,شهرشناسی,8.441175704992322
73600,نخواهند_ایران,9.134322885552267
73601,خودروسازها,8.035710596884158
73602,ایزابل,8.441175704992322
73603,lacet,9.134322885552267
73604,۱۶۷,7.054881343872431
73605,تملیکی,8.441175704992322
73606,مذاکراتی,4.857656766536212
73607,عبدالواحد,7.748028524432376
73608,پزها,9.134322885552267
73609,لارن,9.134322885552267
73610,سرخوشانه,8.035710596884158
73611,سطور,6.831737792558221
73612,پیوست‌ها,9.134322885552267
73613,امرمسلمین,9.134322885552267
73614,انورسادات,8.441175704992322
73615,۲/۱۰,7.054881343872431
73616,می‌لرزیدند,9.134322885552267
73617,تدا,9.134322885552267
73618,بچرخاند,7.524884973118167
73619,محتاط,7.748028524432376
73620,هامون,6.7364276127538965
73621,خواهد_شکست,8.035710596884158
73622,بازدیدکننده,7.054881343872431
73623,مذهبیون,9.134322885552267
73624,ارتباطاتی,6.3617341633124855
73625,بانان,6.831737792558221
73626,زندگیش,7.748028524432376
73627,بینر,9.134322885552267
73628,قونوی,8.441175704992322
73629,تلألو,9.134322885552267
73630,ناله‌ای,9.134322885552267
73631,جویدنی,8.441175704992322
73632,زرناچی,8.441175704992322
73633,هیئت,5.24250258744164
73634,اندرسن,7.748028524432376
73635,آبریزگاه,9.134322885552267
73636,آزولا,9.134322885552267
73637,احتراما,6.3617341633124855
73638,نخل,5.9988286696231174
73639,شکنجه‌گر,8.441175704992322
73640,زاد-,8.035710596884158
73641,نپسندیده‌اند,9.134322885552267
73642,منحی,9.134322885552267
73643,بنکداری,9.134322885552267
73644,دارالبیضا,9.134322885552267
73645,ادعا‌های,9.134322885552267
73646,پرسود,6.189883906385826
73647,بنکدار,7.524884973118167
73648,برابرم,9.134322885552267
73649,مسیری,4.65698607107406
73650,ز,5.420750818847959
73651,دکترجلایی,9.134322885552267
73652,زبانتان,9.134322885552267
73653,بازگردان,8.035710596884158
73654,وتبصره‌های,9.134322885552267
73655,دیوسیرتان,9.134322885552267
73656,رادیوشهر,9.134322885552267
73657,رن,9.134322885552267
73658,خدادزاده,9.134322885552267
73659,۳۴۵۳۰۱۰,9.134322885552267
73660,صرفنظر,6.243951127656103
73661,خواهد_آسمان,9.134322885552267
73662,شاهدان,5.420750818847959
73663,گزیده,6.243951127656103
73664,پیکرتراش‌ها,9.134322885552267
73665,سرطانزا,9.134322885552267
73666,دردسرهایم,9.134322885552267
73667,یارمند,9.134322885552267
73668,میدری,9.134322885552267
73669,هافنیوم,8.441175704992322
73670,ازit,9.134322885552267
73671,منطقند,9.134322885552267
73672,داغت,8.441175704992322
73673,می‌دیدید,7.524884973118167
73674,بومن,8.441175704992322
73675,شیراز-,7.524884973118167
73676,گورها,9.134322885552267
73677,سیمونئی,9.134322885552267
73678,سمارنگ,9.134322885552267
73679,occidetal,9.134322885552267
73680,زبانش,8.035710596884158
73681,سنگزارهای,9.134322885552267
73682,۳۳۸۶,9.134322885552267
73683,ساراواک,9.134322885552267
73684,نیکفرد,9.134322885552267
73685,دونیم,9.134322885552267
73686,العبور,7.342563416324212
73687,دهندة,8.441175704992322
73688,ریویچ,9.134322885552267
73689,وودپیکر,9.134322885552267
73690,گیلانd,9.134322885552267
73691,سویشر*,9.134322885552267
73692,چهارجانبه,6.301109541496051
73693,رویتر,5.802118375377063
73694,نداردسعید,9.134322885552267
73695,عفیفه,8.441175704992322
73696,تجزیه‌ای,9.134322885552267
73697,مرطوبی,8.441175704992322
73698,پاشایی,8.441175704992322
73699,غنا,6.301109541496051
73700,لپه,8.441175704992322
73701,hd-dvdها,9.134322885552267
73702,معلوماتی,8.441175704992322
73703,امیدبخش,7.342563416324212
73704,فرزاندان,9.134322885552267
73705,خواهی_ایران,9.134322885552267
73706,نامحتمل,7.748028524432376
73707,متقاضیانی,6.3617341633124855
73708,ماتریالیست,9.134322885552267
73709,فشارآمریکا,9.134322885552267
73710,خوشنویس,8.035710596884158
73711,ایسولد,9.134322885552267
73712,ازشرایط,9.134322885552267
73713,خواستگار,7.524884973118167
73714,کیتا,9.134322885552267
73715,علیدوستی,9.134322885552267
73716,تمشک,7.524884973118167
73717,موبوتو,9.134322885552267
73718,دردسازترین,9.134322885552267
73719,براکنو,9.134322885552267
73720,انصاف,5.802118375377063
73721,۶۶۳۰,9.134322885552267
73722,تابلوهایش,7.524884973118167
73723,رفت‌ها,9.134322885552267
73724,نیر,8.035710596884158
73725,می‌کردند-,9.134322885552267
73726,وانک,9.134322885552267
73727,متغیر,5.1089711948171175
73728,خاطره‌ای,6.243951127656103
73729,آذرافروزی,9.134322885552267
73730,وجودگذشت,9.134322885552267
73731,نسپارد,9.134322885552267
73732,مذاق,7.188412736496954
73733,۱/۲۲,9.134322885552267
73734,منبرهای,9.134322885552267
73735,دادرشد,9.134322885552267
73736,شاهکارهای,6.56937352809073
73737,۹فقره,9.134322885552267
73738,معضلی,5.838486019547938
73739,نکات,3.6919051750304734
73740,فلاحپور,8.441175704992322
73741,طیب,5.284175283842209
73742,۲/,7.524884973118167
73743,قالو,9.134322885552267
73744,مطبوع,6.937098308216047
73745,ژرو,9.134322885552267
73746,رستم,6.138590611998276
73747,کامیونی,8.441175704992322
73748,لیتیوم,9.134322885552267
73749,انتقالش,9.134322885552267
73750,برگهر,9.134322885552267
73751,نیزخواسته,9.134322885552267
73752,نیازموده,9.134322885552267
73753,روانشناس,6.043280432193951
73754,کاتودیک,9.134322885552267
73755,دتاتونیوم,9.134322885552267
73756,چایی,9.134322885552267
73757,تفکرات,5.578974824062853
73758,کاروانها,9.134322885552267
73759,ناپال,9.134322885552267
73760,لطیفه‌ها,9.134322885552267
73761,urse’s,9.134322885552267
73762,گذرگاهی,8.035710596884158
73763,لمپن,8.035710596884158
73764,دیگرشان,9.134322885552267
73765,مانوس‌ترین,9.134322885552267
73766,دلمه‌ای,7.524884973118167
73767,رسوله,8.035710596884158
73768,اسلامبول,9.134322885552267
73769,دلافون,9.134322885552267
73770,روستاهایی,7.524884973118167
73771,مصرزیر,9.134322885552267
73772,مانده‌ام,7.524884973118167
73773,تاخیرخواهد,9.134322885552267
73774,گشایشی,8.035710596884158
73775,برخورد‌ها,9.134322885552267
73776,ملایی,9.134322885552267
73777,تهاجمی,5.4967367258258815
73778,مزدا,8.035710596884158
73779,نمی‌ژپذیرد,9.134322885552267
73780,مگاپیکسل,9.134322885552267
73781,جلوگیر,9.134322885552267
73782,فایدون,9.134322885552267
73783,رژیم‌های,5.9988286696231174
73784,تیزرهای,7.054881343872431
73785,سوماترای,9.134322885552267
73786,سرگردنه,9.134322885552267
73787,رسانده_بود,5.396653267268898
73788,وشرق,9.134322885552267
73789,پروری,6.7364276127538965
73790,قطار‌های,7.748028524432376
73791,نمی‌اندیشند,7.524884973118167
73792,آلت,7.524884973118167
73793,لوتئین,9.134322885552267
73794,بیننده‌ترین,9.134322885552267
73795,دلخوریها,9.134322885552267
73796,ماسه‌های,7.748028524432376
73797,سودارمو,9.134322885552267
73798,۸۸۸۷۸۰۰,9.134322885552267
73799,فاریسیان,9.134322885552267
73800,مرتبا,6.089800447828844
73801,اسپانسرهایی,9.134322885552267
73802,اتومبیلرانی,7.748028524432376
73803,دراثرواردآمدن,9.134322885552267
73804,تبعیضات,9.134322885552267
73805,گسستگی,8.441175704992322
73806,گشاید,9.134322885552267
73807,مخفف,6.831737792558221
73808,گبه,9.134322885552267
73809,میوت,9.134322885552267
73810,وغیر,8.035710596884158
73811,پسیانی,5.8762263475307845
73812,کاظمیان,8.035710596884158
73813,آئینی,6.426272684450057
73814,ومدیران,9.134322885552267
73815,خوشه‌های,6.7364276127538965
73816,برجسته‌ترین,5.607962360936106
73817,باشگاهها,9.134322885552267
73818,ازمواضع,9.134322885552267
73819,سلمانی,8.035710596884158
73820,۶۸۸۰۰,9.134322885552267
73821,قیدش,9.134322885552267
73822,موسیقی‌های,6.3617341633124855
73823,معرف,6.189883906385826
73824,تداخل‌های,9.134322885552267
73825,وشوی,7.342563416324212
73826,-معاون,8.441175704992322
73827,دیسنی,8.035710596884158
73828,benenden,9.134322885552267
73829,گوشه‌ی,9.134322885552267
73830,آرباتوف,9.134322885552267
73831,بادها,8.441175704992322
73832,کمرثیه‌ای,9.134322885552267
73833,۶۵۴۳,9.134322885552267
73834,بدرود,6.7364276127538965
73835,تأثیرپذیری,6.495265555937008
73836,معروف‌ترین,5.9988286696231174
73837,هیدروفیل,9.134322885552267
73838,ساواشی,9.134322885552267
73839,هندواروپایی,9.134322885552267
73840,غیوب,9.134322885552267
73841,beaufort,9.134322885552267
73842,می‌انداختم,9.134322885552267
73843,برآنها,9.134322885552267
73844,برمن,9.134322885552267
73845,فقیرانه,8.441175704992322
73846,فاصلی,9.134322885552267
73847,اسماعیل,3.9248367327108458
73848,لوسیوکوف,9.134322885552267
73849,عادلی,8.441175704992322
73850,رومئو,9.134322885552267
73851,سلمانی-,9.134322885552267
73852,وگریز,7.748028524432376
73853,آمدم,5.44544343143833
73854,ماهیتش,9.134322885552267
73855,مهلک‌تر,9.134322885552267
73856,بوشهرنیزاعلام,9.134322885552267
73857,مباشرانی,9.134322885552267
73858,۱۳۵۰۰۰۰,9.134322885552267
73859,شهریاربحرانی,9.134322885552267
73860,۲۲۱۵,9.134322885552267
73861,گبی,9.134322885552267
73862,ناپیذیر,9.134322885552267
73863,بسیاربالایی,9.134322885552267
73864,نحسی,8.441175704992322
73865,کاره‌ای,7.748028524432376
73866,۳۰۰۴,9.134322885552267
73867,بیرول,9.134322885552267
73868,چندمجهولی,9.134322885552267
73869,نکندآنگاه,9.134322885552267
73870,غیربهداشتی,6.426272684450057
73871,ivtconferences,9.134322885552267
73872,۳‎/۸,9.134322885552267
73873,گلخانهای,9.134322885552267
73874,غازها,9.134322885552267
73875,دکترمرتضی,9.134322885552267
73876,بزدایند,9.134322885552267
73877,۱۵۷۲۳۶,9.134322885552267
73878,خشکاندیم,9.134322885552267
73879,وفرصت‌ها,9.134322885552267
73880,صفحاتش,9.134322885552267
73881,تاکتیک,6.138590611998276
73882,آزمون‌ها,6.56937352809073
73883,ایرانگردان,9.134322885552267
73884,همذات,6.7364276127538965
73885,قباد,7.188412736496954
73886,معمول,3.8162028917080506
73887,ازگنجایش,9.134322885552267
73888,فوأد,9.134322885552267
73889,موقوفیت,9.134322885552267
73890,فرخانی,8.035710596884158
73891,عقلی,5.44544343143833
73892,شفرویه,9.134322885552267
73893,گلهاست,9.134322885552267
73894,آرزوهایمان,8.035710596884158
73895,حرم,4.790517463698583
73896,چهارگوشه,9.134322885552267
73897,-کاربردی,8.441175704992322
73898,نازش,8.441175704992322
73899,سربازخانه,8.441175704992322
73900,میزا,9.134322885552267
73901,پلیمری,7.188412736496954
73902,اکتسابی,7.342563416324212
73903,رویارو,8.441175704992322
73904,پست‌ترین,9.134322885552267
73905,…روی,8.035710596884158
73906,طرحان,9.134322885552267
73907,ببندی,9.134322885552267
73908,استانداردهایی,7.054881343872431
73909,همسن,7.054881343872431
73910,برنشیت,9.134322885552267
73911,خطابات,9.134322885552267
73912,سامانی‌های,8.441175704992322
73913,نوجون,9.134322885552267
73914,ازخودگذشتگی,9.134322885552267
73915,٫۴درصدی,9.134322885552267
73916,گانگسترها,9.134322885552267
73917,پختن,6.7364276127538965
73918,رحمی,6.301109541496051
73919,کیک,6.189883906385826
73920,مصنوعی,4.843863444403875
73921,ندع,8.441175704992322
73922,۱۷۷۵,9.134322885552267
73923,۸‎/۰,9.134322885552267
73924,نوردانی,9.134322885552267
73925,۹۴۶,8.441175704992322
73926,۱/۱,5.915447060684066
73927,درهفدهم,9.134322885552267
73928,دوبرابری,9.134322885552267
73929,اهیندرو,9.134322885552267
73930,آزرده,6.7364276127538965
73931,۴۵:,9.134322885552267
73932,اصغرفرهادی,9.134322885552267
73933,شجاعت,5.222299880124121
73934,۱۳۲۷,8.441175704992322
73935,خانمها,8.035710596884158
73936,نزدیک‌تر,5.145338838987993
73937,جهانگرد,7.342563416324212
73938,اوهاما,8.441175704992322
73939,جانسون,7.188412736496954
73940,می‌شدند,4.185562995174099
73941,۱۰۱۱,9.134322885552267
73942,رواقی,9.134322885552267
73943,مناسب‌تری,5.9988286696231174
73944,واریم,9.134322885552267
73945,سرشماریپرندگان,9.134322885552267
73946,۲۲۳۰۹۰۵۴,9.134322885552267
73947,سرنوشت,3.687585513885957
73948,دارو‌های,8.441175704992322
73949,بیاییم,6.043280432193951
73950,صدهزاری,9.134322885552267
73951,تأمین,2.6166516126399917
73952,تماسهای,6.495265555937008
73953,ضدافسردگی,7.524884973118167
73954,فرستاد,5.327660395781947
73955,نشسته_است,6.495265555937008
73956,تمثیلاتی,9.134322885552267
73957,عروسک,5.838486019547938
73958,بنابراین,2.250860299139174
73959,ملودی‌ها,7.748028524432376
73960,پرداخته_بود,7.188412736496954
73961,نرمش‌های,9.134322885552267
73962,مختلفند,9.134322885552267
73963,۳۴۵,7.054881343872431
73964,اغماض,6.243951127656103
73965,دره‌ای,7.748028524432376
73966,catalyst,9.134322885552267
73967,آپوپتوز,9.134322885552267
